time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure
10/26/2023 18:00,19,27.5,593,20,3.9,75,14.9,86,2.9,187,872.9
10/26/2023 19:00,21.4,31,740,24.9,5,63,14.4,87,4,185,873
10/26/2023 20:00,22.6,32.7,857,28.4,5.8,53,14.1,84,2.9,187,873.2
10/26/2023 21:00,23.7,34.3,919,29.5,6.3,48,13.6,83,2.5,188,873.1
10/26/2023 22:00,24.1,34.9,951,29.3,6.6,45,13.3,83,2.9,187,873
10/26/2023 23:00,22.7,32.9,953,27.9,6.6,42,13,83,2.2,180,872.5
10/27/2023 0:00,20.8,30.4,915,24.8,6.3,40,14,77,1.4,180,872.5
10/27/2023 1:00,19.1,27.8,848,20.5,5.7,39,14.2,76,2.2,171,871.8
10/27/2023 2:00,17.1,24.9,780,16.7,5.1,37,14.5,76,3.5,156,871.6
10/27/2023 3:00,15.1,21.8,722,14.1,4.5,32,16,71,4.4,145,872.2
10/27/2023 4:00,13.4,19.3,663,12.1,3.9,28,16.1,70,4.6,141,872.5
10/27/2023 5:00,13.4,19.3,615,10.3,3.2,28,15.2,72,5.4,138,872.5
10/27/2023 6:00,16,23,545,9.5,4.1,46,13.1,88,3.8,163,872.7
10/27/2023 7:00,18.3,26.7,447,8.3,5.2,72,16.8,81,3.6,135,875.2
10/27/2023 8:00,17.8,26.8,361,6.8,5.7,93,18.8,70,3.8,73,876.7
10/27/2023 9:00,13.8,21.7,298,4.9,4.8,104,20.2,60,3.2,63,877.3
10/27/2023 10:00,12.7,20.3,247,2.7,3.3,110,21,55,1.8,101,876.8
10/27/2023 11:00,12.4,19.7,214,1.2,2.1,114,21.6,53,1.1,360,876
10/27/2023 12:00,12.3,19.4,196,0.3,1.7,117,21.9,53,1.8,323,875
10/27/2023 13:00,12.6,19.7,196,0,1.7,117,21.9,53,4.9,306,874.2
10/27/2023 14:00,12.9,20.1,227,1.5,1.9,114,21.5,52,8.7,300,873.6
10/27/2023 15:00,13.2,20.4,296,5.8,2.1,106,20.7,57,7.2,297,873.2
10/27/2023 16:00,13.7,20.6,397,11.9,2.5,95,19.3,67,4.5,299,873.2
10/27/2023 17:00,17.9,26,526,19.1,3.1,80,16.4,78,6.3,283,872.4
10/27/2023 18:00,20.5,29.7,660,23.6,3.9,70,15.8,82,3.8,221,873
10/27/2023 19:00,23.5,33.9,845,29.7,5,56,14.8,86,3.2,207,873
10/27/2023 20:00,25.9,37.4,976,33.5,5.9,45,13.8,90,2.3,198,873.1
10/27/2023 21:00,27.4,39.6,1011,33.3,6.3,42,15.9,80,1.9,202,874.4
10/27/2023 22:00,26.7,38.5,992,30.8,6.4,42,16.5,78,2.6,196,874.5
10/27/2023 23:00,23.9,34.5,949,27.7,6.4,43,16.5,78,1.8,180,874.3
10/28/2023 0:00,21.5,31.1,876,23.9,6.3,45,16.3,78,1.4,180,873.8
10/28/2023 1:00,19.8,28.7,778,19.4,6.1,47,16,79,1.1,180,873.5
10/28/2023 2:00,18.7,27,697,15.9,6,48,15.7,80,2.6,164,872.9
10/28/2023 3:00,17.8,25.8,661,14.5,6.1,44,13.1,86,4.7,148,871.5
10/28/2023 4:00,17.6,25.4,642,14.1,6.3,40,11.5,91,5.6,153,871.1
10/28/2023 5:00,18,26,667,13.5,5.7,40,11.3,92,4.3,156,871.5
10/28/2023 6:00,21.9,31.7,569,11,5.6,59,12.8,93,3.1,159,873.1
10/28/2023 7:00,27.3,39.3,433,7.6,5.4,86,16.2,86,4.2,121,875.7
10/28/2023 8:00,17.3,25.8,326,4.7,5.1,108,18.4,74,4.9,73,877.1
10/28/2023 9:00,15,22.5,278,3,4.4,119,19.9,64,5.6,63,877.7
10/28/2023 10:00,14,21.1,259,1.9,3.6,125,20.9,59,4.6,39,877.6
10/28/2023 11:00,13.7,20.6,250,1.3,3,128,21.7,56,4,355,876.7
10/28/2023 12:00,13.5,20.1,240,0.7,2.9,130,22.1,55,7.4,313,875.6
10/28/2023 13:00,14.2,21.1,240,0.5,3.1,130,21.7,58,9.7,301,874.6
10/28/2023 14:00,15.7,23.4,267,1.8,3.4,127,21,65,11.6,300,874.1
10/28/2023 15:00,17.4,26,334,5.6,3.8,120,19.8,71,10.7,290,873.6
10/28/2023 16:00,18.7,27.8,429,11,4.2,109,18.6,76,7.4,284,873.8
10/28/2023 17:00,19.6,28.8,508,16,4.9,96,17.2,84,4,265,873.6
10/28/2023 18:00,21.9,32,618,19.4,5.6,87,15.4,89,3.9,214,873.9
10/28/2023 19:00,24,35,769,24,6.5,74,14.4,91,5.4,228,874.1
10/28/2023 20:00,26.8,39,888,27.2,7.3,64,14.7,88,3.1,201,874.4
10/28/2023 21:00,28.9,41.9,948,28.1,7.8,59,13.8,91,2.2,180,874.1
10/28/2023 22:00,28.9,41.9,975,27.7,8.1,56,13.4,92,1.8,169,873.7
10/28/2023 23:00,26.7,38.8,970,26,7.9,53,12.9,94,2.2,171,873.2
10/29/2023 0:00,23.9,34.7,924,22.3,7,48,12.9,95,2.3,162,872.9
10/29/2023 1:00,20.8,30,847,17.3,5.7,42,12.8,95,3.1,159,872.4
10/29/2023 2:00,18.3,26.2,771,13.3,4.6,37,11.8,98,3.8,163,871.6
10/29/2023 3:00,16.4,23.5,706,11.2,3.9,32,11.6,96,3.5,156,871.4
10/29/2023 4:00,15,21.5,642,10,3.5,29,11.5,95,4.7,157,871.4
10/29/2023 5:00,14.1,20.3,594,9.1,3.2,32,11.1,96,4.6,162,871.3
10/29/2023 6:00,16.9,24.3,568,9.2,4.4,48,12.8,96,3.5,156,873.5
10/29/2023 7:00,20,29.3,529,9.3,5.9,72,16.1,88,4.8,138,875.6
10/29/2023 8:00,21.7,32.1,481,8.6,6.9,93,18.7,74,3.3,103,877.3
10/29/2023 9:00,20.7,31.2,415,6.5,6.7,111,20.4,65,3.3,84,877.9
10/29/2023 10:00,19.9,30.4,339,3.7,5.9,128,21.6,60,3.3,96,877.8
10/29/2023 11:00,19.6,30.3,286,1.7,5.2,139,22.5,56,3.2,90,877.1
10/29/2023 12:00,19.7,30.6,263,0.7,5,143,22.8,55,1.3,146,875.9
10/29/2023 13:00,20.4,31.8,261,0.4,4.9,142,22.9,55,2.4,297,875.1
10/29/2023 14:00,21.9,34.2,291,1.8,5,137,22.3,57,5.7,305,874.5
10/29/2023 15:00,22,34.5,362,5.9,5.2,128,21,67,7.4,313,873.9
10/29/2023 16:00,23.2,35.7,464,11.8,5.6,115,19.5,78,4.8,318,874.1
10/29/2023 17:00,30.9,46.4,592,18.2,5.9,97,18.5,80,5.2,282,874.4
10/29/2023 18:00,34.3,51.8,706,21.7,6.7,88,16.1,92,1.8,191,874.2
10/29/2023 19:00,38.2,57.6,862,26.5,7.8,75,15.4,92,1.8,180,874.5
10/29/2023 20:00,40.5,60.8,976,29.6,8.7,66,15.5,91,2.2,180,875
10/29/2023 21:00,40.4,60.5,1014,29.6,9.1,62,14.9,90,1.1,180,874.9
10/29/2023 22:00,37.7,56.6,1009,28,9.2,61,15.8,83,0.7,180,875
10/29/2023 23:00,33.5,50.4,975,25.5,9.2,62,14.4,86,2.5,172,873.9
10/30/2023 0:00,29.9,45.1,901,22,9,64,13.7,87,4.2,160,873.1
10/30/2023 1:00,27.6,41.8,797,17.8,8.7,68,14,85,4.3,156,872.5
10/30/2023 2:00,26.6,40.4,707,14.4,8.5,71,13.6,86,4.5,151,872.1
10/30/2023 3:00,26.1,39.9,651,12.8,8.5,70,13.5,86,3.7,151,871.9
10/30/2023 4:00,25.6,39.1,609,12.1,8.5,68,13.6,87,3.5,156,872.2
10/30/2023 5:00,24.5,37.5,645,12.2,8.8,66,13.2,89,2.7,157,872.5
10/30/2023 6:00,28.8,43.9,578,10.4,9.5,84,12.7,96,5.3,152,873.7
10/30/2023 7:00,33.6,50.6,485,7.9,10.4,109,16.2,89,5.6,140,876.4
10/30/2023 8:00,33.6,52.7,402,5.6,10.4,128,19.5,75,4.7,94,878.3
10/30/2023 9:00,29.3,45.9,342,3.9,8.8,135,21.2,65,4,80,878.7
10/30/2023 10:00,24.6,38.4,292,2.4,6.4,136,22.6,58,1.6,63,878.3
10/30/2023 11:00,21.2,33.2,255,1.4,4.5,135,23.5,53,2.1,301,877.7
10/30/2023 12:00,18.6,28.9,224,0.5,3.7,134,23.9,51,4.3,294,876.6
10/30/2023 13:00,17.3,26.8,205,0.1,3.3,132,23.7,53,5.5,293,875.7
10/30/2023 14:00,16.7,25.9,225,1.5,3.3,126,22.3,60,7.6,289,875.1
10/30/2023 15:00,16.8,26,302,6.1,3.5,115,21.8,62,7.6,301,874.9
10/30/2023 16:00,18.2,27.5,417,12.6,3.9,101,19.9,76,4.2,301,874.7
10/30/2023 17:00,17.7,26.4,554,19.7,4.5,85,18.6,77,3.9,236,874.8
10/30/2023 18:00,21.6,32,679,23.6,5.4,76,16.5,88,2.2,189,875.1
10/30/2023 19:00,25.4,37.5,853,28.9,6.6,63,15.9,88,2.2,189,875.4
10/30/2023 20:00,29.1,42.7,989,32.5,7.5,53,15.1,91,1.4,180,875.6
10/30/2023 21:00,30.2,44.2,1059,33.2,8,48,14.8,90,1.5,166,875.6
10/30/2023 22:00,28.9,42.4,1091,32.2,8.2,45,14.3,90,2.6,164,875.2
10/30/2023 23:00,25.6,37.5,1081,29.8,8.1,43,14.3,89,2.6,164,875.1
10/31/2023 0:00,22.3,32.8,1015,25.5,7.4,42,14.4,88,3.4,162,874.9
10/31/2023 1:00,19.5,28.8,909,19.8,6.4,42,14.2,87,4.8,153,874.7
10/31/2023 2:00,16.8,24.9,802,15.1,5.5,42,14.3,86,5.4,143,874.7
10/31/2023 3:00,14.5,21.5,698,12.1,4.8,40,14.4,85,5.6,140,874.6
10/31/2023 4:00,12.7,18.9,593,10.1,4.3,37,13.9,86,5.7,145,874.5
10/31/2023 5:00,12.7,18.6,577,9.2,3.6,38,13.3,88,4.8,153,874.6
10/31/2023 6:00,15.2,22.3,549,9.2,4.7,53,14.2,92,4,153,876.2
10/31/2023 7:00,18.3,26.7,508,9.1,6.1,75,16.7,89,6.1,135,878.1
10/31/2023 8:00,19.2,28.6,453,8.3,6.8,93,19.6,76,4.7,99,880
